CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS;ordre_parada;hora_inicial
72305;l'hospitalet de llobregat;BARCELONA;00:00 - 00:30;0;15;16;1900-01-01 00:00:00
72305;l'hospitalet de llobregat;BARCELONA;04:30 - 05:00;8;0;16;1900-01-01 04:30:00
72305;l'hospitalet de llobregat;BARCELONA;05:00 - 05:30;23;8;16;1900-01-01 05:00:00
72305;l'hospitalet de llobregat;BARCELONA;05:30 - 06:00;116;83;16;1900-01-01 05:30:00
72305;l'hospitalet de llobregat;BARCELONA;06:00 - 06:30;119;44;16;1900-01-01 06:00:00
72305;l'hospitalet de llobregat;BARCELONA;06:30 - 07:00;189;149;16;1900-01-01 06:30:00
72305;l'hospitalet de llobregat;BARCELONA;07:00 - 07:30;342;317;16;1900-01-01 07:00:00
72305;l'hospitalet de llobregat;BARCELONA;07:30 - 08:00;306;660;16;1900-01-01 07:30:00
72305;l'hospitalet de llobregat;BARCELONA;08:00 - 08:30;427;514;16;1900-01-01 08:00:00
72305;l'hospitalet de llobregat;BARCELONA;08:30 - 09:00;278;626;16;1900-01-01 08:30:00
72305;l'hospitalet de llobregat;BARCELONA;09:00 - 09:30;313;270;16;1900-01-01 09:00:00
72305;l'hospitalet de llobregat;BARCELONA;09:30 - 10:00;154;181;16;1900-01-01 09:30:00
72305;l'hospitalet de llobregat;BARCELONA;10:00 - 10:30;157;231;16;1900-01-01 10:00:00
72305;l'hospitalet de llobregat;BARCELONA;10:30 - 11:00;139;161;16;1900-01-01 10:30:00
72305;l'hospitalet de llobregat;BARCELONA;11:00 - 11:30;153;125;16;1900-01-01 11:00:00
72305;l'hospitalet de llobregat;BARCELONA;11:30 - 12:00;163;185;16;1900-01-01 11:30:00
72305;l'hospitalet de llobregat;BARCELONA;12:00 - 12:30;199;126;16;1900-01-01 12:00:00
72305;l'hospitalet de llobregat;BARCELONA;12:30 - 13:00;151;160;16;1900-01-01 12:30:00
72305;l'hospitalet de llobregat;BARCELONA;13:00 - 13:30;147;173;16;1900-01-01 13:00:00
72305;l'hospitalet de llobregat;BARCELONA;13:30 - 14:00;265;203;16;1900-01-01 13:30:00
72305;l'hospitalet de llobregat;BARCELONA;14:00 - 14:30;254;272;16;1900-01-01 14:00:00
72305;l'hospitalet de llobregat;BARCELONA;14:30 - 15:00;178;238;16;1900-01-01 14:30:00
72305;l'hospitalet de llobregat;BARCELONA;15:00 - 15:30;337;335;16;1900-01-01 15:00:00
72305;l'hospitalet de llobregat;BARCELONA;15:30 - 16:00;154;183;16;1900-01-01 15:30:00
72305;l'hospitalet de llobregat;BARCELONA;16:00 - 16:30;231;198;16;1900-01-01 16:00:00
72305;l'hospitalet de llobregat;BARCELONA;16:30 - 17:00;100;155;16;1900-01-01 16:30:00
72305;l'hospitalet de llobregat;BARCELONA;17:00 - 17:30;265;162;16;1900-01-01 17:00:00
72305;l'hospitalet de llobregat;BARCELONA;17:30 - 18:00;266;194;16;1900-01-01 17:30:00
72305;l'hospitalet de llobregat;BARCELONA;18:00 - 18:30;246;291;16;1900-01-01 18:00:00
72305;l'hospitalet de llobregat;BARCELONA;18:30 - 19:00;393;281;16;1900-01-01 18:30:00
72305;l'hospitalet de llobregat;BARCELONA;19:00 - 19:30;260;328;16;1900-01-01 19:00:00
72305;l'hospitalet de llobregat;BARCELONA;19:30 - 20:00;182;165;16;1900-01-01 19:30:00
72305;l'hospitalet de llobregat;BARCELONA;20:00 - 20:30;345;170;16;1900-01-01 20:00:00
72305;l'hospitalet de llobregat;BARCELONA;20:30 - 21:00;103;146;16;1900-01-01 20:30:00
72305;l'hospitalet de llobregat;BARCELONA;21:00 - 21:30;129;150;16;1900-01-01 21:00:00
72305;l'hospitalet de llobregat;BARCELONA;21:30 - 22:00;60;146;16;1900-01-01 21:30:00
72305;l'hospitalet de llobregat;BARCELONA;22:00 - 22:30;74;41;16;1900-01-01 22:00:00
72305;l'hospitalet de llobregat;BARCELONA;22:30 - 23:00;11;102;16;1900-01-01 22:30:00
72305;l'hospitalet de llobregat;BARCELONA;23:00 - 23:30;46;88;16;1900-01-01 23:00:00
72305;l'hospitalet de llobregat;BARCELONA;23:30 - 00:00;25;11;16;1900-01-01 23:30:00
71801;barcelona-sants;BARCELONA;00:00 - 00:30;39;10;17;1900-01-01 00:00:00
71801;barcelona-sants;BARCELONA;04:30 - 05:00;7;3;17;1900-01-01 04:30:00
71801;barcelona-sants;BARCELONA;05:00 - 05:30;80;129;17;1900-01-01 05:00:00
71801;barcelona-sants;BARCELONA;05:30 - 06:00;244;357;17;1900-01-01 05:30:00
71801;barcelona-sants;BARCELONA;06:00 - 06:30;439;469;17;1900-01-01 06:00:00
71801;barcelona-sants;BARCELONA;06:30 - 07:00;659;746;17;1900-01-01 06:30:00
71801;barcelona-sants;BARCELONA;07:00 - 07:30;1335;2460;17;1900-01-01 07:00:00
71801;barcelona-sants;BARCELONA;07:30 - 08:00;1707;3625;17;1900-01-01 07:30:00
71801;barcelona-sants;BARCELONA;08:00 - 08:30;1937;4008;17;1900-01-01 08:00:00
71801;barcelona-sants;BARCELONA;08:30 - 09:00;1472;4096;17;1900-01-01 08:30:00
71801;barcelona-sants;BARCELONA;09:00 - 09:30;1346;2299;17;1900-01-01 09:00:00
71801;barcelona-sants;BARCELONA;09:30 - 10:00;1047;1871;17;1900-01-01 09:30:00
71801;barcelona-sants;BARCELONA;10:00 - 10:30;846;1311;17;1900-01-01 10:00:00
71801;barcelona-sants;BARCELONA;10:30 - 11:00;718;1095;17;1900-01-01 10:30:00
71801;barcelona-sants;BARCELONA;11:00 - 11:30;792;982;17;1900-01-01 11:00:00
71801;barcelona-sants;BARCELONA;11:30 - 12:00;955;871;17;1900-01-01 11:30:00
71801;barcelona-sants;BARCELONA;12:00 - 12:30;982;849;17;1900-01-01 12:00:00
71801;barcelona-sants;BARCELONA;12:30 - 13:00;1021;904;17;1900-01-01 12:30:00
71801;barcelona-sants;BARCELONA;13:00 - 13:30;1456;1076;17;1900-01-01 13:00:00
71801;barcelona-sants;BARCELONA;13:30 - 14:00;1490;1158;17;1900-01-01 13:30:00
71801;barcelona-sants;BARCELONA;14:00 - 14:30;2076;1397;17;1900-01-01 14:00:00
71801;barcelona-sants;BARCELONA;14:30 - 15:00;1958;1388;17;1900-01-01 14:30:00
71801;barcelona-sants;BARCELONA;15:00 - 15:30;1902;1448;17;1900-01-01 15:00:00
71801;barcelona-sants;BARCELONA;15:30 - 16:00;1512;1355;17;1900-01-01 15:30:00
71801;barcelona-sants;BARCELONA;16:00 - 16:30;1465;1095;17;1900-01-01 16:00:00
71801;barcelona-sants;BARCELONA;16:30 - 17:00;1152;852;17;1900-01-01 16:30:00
71801;barcelona-sants;BARCELONA;17:00 - 17:30;1502;1233;17;1900-01-01 17:00:00
71801;barcelona-sants;BARCELONA;17:30 - 18:00;1836;1043;17;1900-01-01 17:30:00
71801;barcelona-sants;BARCELONA;18:00 - 18:30;2567;1562;17;1900-01-01 18:00:00
71801;barcelona-sants;BARCELONA;18:30 - 19:00;2732;1890;17;1900-01-01 18:30:00
71801;barcelona-sants;BARCELONA;19:00 - 19:30;2120;1273;17;1900-01-01 19:00:00
71801;barcelona-sants;BARCELONA;19:30 - 20:00;1914;964;17;1900-01-01 19:30:00
71801;barcelona-sants;BARCELONA;20:00 - 20:30;1965;1015;17;1900-01-01 20:00:00
71801;barcelona-sants;BARCELONA;20:30 - 21:00;1548;839;17;1900-01-01 20:30:00
71801;barcelona-sants;BARCELONA;21:00 - 21:30;1461;832;17;1900-01-01 21:00:00
71801;barcelona-sants;BARCELONA;21:30 - 22:00;967;429;17;1900-01-01 21:30:00
71801;barcelona-sants;BARCELONA;22:00 - 22:30;625;436;17;1900-01-01 22:00:00
71801;barcelona-sants;BARCELONA;22:30 - 23:00;365;214;17;1900-01-01 22:30:00
71801;barcelona-sants;BARCELONA;23:00 - 23:30;256;184;17;1900-01-01 23:00:00
71801;barcelona-sants;BARCELONA;23:30 - 00:00;206;53;17;1900-01-01 23:30:00
78805;placa de catalunya;BARCELONA;00:00 - 00:30;44;19;18;1900-01-01 00:00:00
78805;placa de catalunya;BARCELONA;04:30 - 05:00;6;1;18;1900-01-01 04:30:00
78805;placa de catalunya;BARCELONA;05:00 - 05:30;12;75;18;1900-01-01 05:00:00
78805;placa de catalunya;BARCELONA;05:30 - 06:00;30;64;18;1900-01-01 05:30:00
78805;placa de catalunya;BARCELONA;06:00 - 06:30;132;183;18;1900-01-01 06:00:00
78805;placa de catalunya;BARCELONA;06:30 - 07:00;341;648;18;1900-01-01 06:30:00
78805;placa de catalunya;BARCELONA;07:00 - 07:30;496;1511;18;1900-01-01 07:00:00
78805;placa de catalunya;BARCELONA;07:30 - 08:00;353;2978;18;1900-01-01 07:30:00
78805;placa de catalunya;BARCELONA;08:00 - 08:30;583;2843;18;1900-01-01 08:00:00
78805;placa de catalunya;BARCELONA;08:30 - 09:00;247;3085;18;1900-01-01 08:30:00
78805;placa de catalunya;BARCELONA;09:00 - 09:30;324;2198;18;1900-01-01 09:00:00
78805;placa de catalunya;BARCELONA;09:30 - 10:00;219;1480;18;1900-01-01 09:30:00
78805;placa de catalunya;BARCELONA;10:00 - 10:30;271;1018;18;1900-01-01 10:00:00
78805;placa de catalunya;BARCELONA;10:30 - 11:00;325;1104;18;1900-01-01 10:30:00
78805;placa de catalunya;BARCELONA;11:00 - 11:30;508;885;18;1900-01-01 11:00:00
78805;placa de catalunya;BARCELONA;11:30 - 12:00;498;789;18;1900-01-01 11:30:00
78805;placa de catalunya;BARCELONA;12:00 - 12:30;673;680;18;1900-01-01 12:00:00
78805;placa de catalunya;BARCELONA;12:30 - 13:00;574;465;18;1900-01-01 12:30:00
78805;placa de catalunya;BARCELONA;13:00 - 13:30;866;707;18;1900-01-01 13:00:00
78805;placa de catalunya;BARCELONA;13:30 - 14:00;1070;703;18;1900-01-01 13:30:00
78805;placa de catalunya;BARCELONA;14:00 - 14:30;1706;932;18;1900-01-01 14:00:00
78805;placa de catalunya;BARCELONA;14:30 - 15:00;1322;919;18;1900-01-01 14:30:00
78805;placa de catalunya;BARCELONA;15:00 - 15:30;1561;1005;18;1900-01-01 15:00:00
78805;placa de catalunya;BARCELONA;15:30 - 16:00;576;445;18;1900-01-01 15:30:00
78805;placa de catalunya;BARCELONA;16:00 - 16:30;1141;866;18;1900-01-01 16:00:00
78805;placa de catalunya;BARCELONA;16:30 - 17:00;983;903;18;1900-01-01 16:30:00
78805;placa de catalunya;BARCELONA;17:00 - 17:30;1072;565;18;1900-01-01 17:00:00
78805;placa de catalunya;BARCELONA;17:30 - 18:00;1314;665;18;1900-01-01 17:30:00
78805;placa de catalunya;BARCELONA;18:00 - 18:30;2037;631;18;1900-01-01 18:00:00
78805;placa de catalunya;BARCELONA;18:30 - 19:00;1893;613;18;1900-01-01 18:30:00
78805;placa de catalunya;BARCELONA;19:00 - 19:30;1582;493;18;1900-01-01 19:00:00
78805;placa de catalunya;BARCELONA;19:30 - 20:00;1379;356;18;1900-01-01 19:30:00
78805;placa de catalunya;BARCELONA;20:00 - 20:30;1559;445;18;1900-01-01 20:00:00
78805;placa de catalunya;BARCELONA;20:30 - 21:00;1163;272;18;1900-01-01 20:30:00
78805;placa de catalunya;BARCELONA;21:00 - 21:30;935;218;18;1900-01-01 21:00:00
78805;placa de catalunya;BARCELONA;21:30 - 22:00;871;235;18;1900-01-01 21:30:00
78805;placa de catalunya;BARCELONA;22:00 - 22:30;260;131;18;1900-01-01 22:00:00
78805;placa de catalunya;BARCELONA;22:30 - 23:00;561;92;18;1900-01-01 22:30:00
78805;placa de catalunya;BARCELONA;23:00 - 23:30;180;81;18;1900-01-01 23:00:00
78805;placa de catalunya;BARCELONA;23:30 - 00:00;154;20;18;1900-01-01 23:30:00
78804;arc de triomf;BARCELONA;00:00 - 00:30;49;5;19;1900-01-01 00:00:00
78804;arc de triomf;BARCELONA;04:30 - 05:00;2;0;19;1900-01-01 04:30:00
78804;arc de triomf;BARCELONA;05:00 - 05:30;14;34;19;1900-01-01 05:00:00
78804;arc de triomf;BARCELONA;05:30 - 06:00;25;33;19;1900-01-01 05:30:00
78804;arc de triomf;BARCELONA;06:00 - 06:30;102;119;19;1900-01-01 06:00:00
78804;arc de triomf;BARCELONA;06:30 - 07:00;147;258;19;1900-01-01 06:30:00
78804;arc de triomf;BARCELONA;07:00 - 07:30;297;536;19;1900-01-01 07:00:00
78804;arc de triomf;BARCELONA;07:30 - 08:00;315;1335;19;1900-01-01 07:30:00
78804;arc de triomf;BARCELONA;08:00 - 08:30;476;1294;19;1900-01-01 08:00:00
78804;arc de triomf;BARCELONA;08:30 - 09:00;315;1612;19;1900-01-01 08:30:00
78804;arc de triomf;BARCELONA;09:00 - 09:30;234;935;19;1900-01-01 09:00:00
78804;arc de triomf;BARCELONA;09:30 - 10:00;204;700;19;1900-01-01 09:30:00
78804;arc de triomf;BARCELONA;10:00 - 10:30;152;412;19;1900-01-01 10:00:00
78804;arc de triomf;BARCELONA;10:30 - 11:00;180;473;19;1900-01-01 10:30:00
78804;arc de triomf;BARCELONA;11:00 - 11:30;144;266;19;1900-01-01 11:00:00
78804;arc de triomf;BARCELONA;11:30 - 12:00;280;318;19;1900-01-01 11:30:00
78804;arc de triomf;BARCELONA;12:00 - 12:30;198;197;19;1900-01-01 12:00:00
78804;arc de triomf;BARCELONA;12:30 - 13:00;290;221;19;1900-01-01 12:30:00
78804;arc de triomf;BARCELONA;13:00 - 13:30;404;239;19;1900-01-01 13:00:00
78804;arc de triomf;BARCELONA;13:30 - 14:00;374;314;19;1900-01-01 13:30:00
78804;arc de triomf;BARCELONA;14:00 - 14:30;493;293;19;1900-01-01 14:00:00
78804;arc de triomf;BARCELONA;14:30 - 15:00;530;365;19;1900-01-01 14:30:00
78804;arc de triomf;BARCELONA;15:00 - 15:30;518;258;19;1900-01-01 15:00:00
78804;arc de triomf;BARCELONA;15:30 - 16:00;384;201;19;1900-01-01 15:30:00
78804;arc de triomf;BARCELONA;16:00 - 16:30;427;267;19;1900-01-01 16:00:00
78804;arc de triomf;BARCELONA;16:30 - 17:00;307;276;19;1900-01-01 16:30:00
78804;arc de triomf;BARCELONA;17:00 - 17:30;472;220;19;1900-01-01 17:00:00
78804;arc de triomf;BARCELONA;17:30 - 18:00;407;260;19;1900-01-01 17:30:00
78804;arc de triomf;BARCELONA;18:00 - 18:30;779;347;19;1900-01-01 18:00:00
78804;arc de triomf;BARCELONA;18:30 - 19:00;566;254;19;1900-01-01 18:30:00
78804;arc de triomf;BARCELONA;19:00 - 19:30;521;240;19;1900-01-01 19:00:00
78804;arc de triomf;BARCELONA;19:30 - 20:00;526;197;19;1900-01-01 19:30:00
78804;arc de triomf;BARCELONA;20:00 - 20:30;456;195;19;1900-01-01 20:00:00
78804;arc de triomf;BARCELONA;20:30 - 21:00;338;202;19;1900-01-01 20:30:00
78804;arc de triomf;BARCELONA;21:00 - 21:30;210;132;19;1900-01-01 21:00:00
78804;arc de triomf;BARCELONA;21:30 - 22:00;287;150;19;1900-01-01 21:30:00
78804;arc de triomf;BARCELONA;22:00 - 22:30;111;75;19;1900-01-01 22:00:00
78804;arc de triomf;BARCELONA;22:30 - 23:00;141;66;19;1900-01-01 22:30:00
78804;arc de triomf;BARCELONA;23:00 - 23:30;113;53;19;1900-01-01 23:00:00
78804;arc de triomf;BARCELONA;23:30 - 00:00;31;10;19;1900-01-01 23:30:00
78806;la sagrera-meridiana;BARCELONA;00:00 - 00:30;47;9;20;1900-01-01 00:00:00
78806;la sagrera-meridiana;BARCELONA;04:30 - 05:00;2;0;20;1900-01-01 04:30:00
78806;la sagrera-meridiana;BARCELONA;05:00 - 05:30;27;10;20;1900-01-01 05:00:00
78806;la sagrera-meridiana;BARCELONA;05:30 - 06:00;64;34;20;1900-01-01 05:30:00
78806;la sagrera-meridiana;BARCELONA;06:00 - 06:30;116;65;20;1900-01-01 06:00:00
78806;la sagrera-meridiana;BARCELONA;06:30 - 07:00;255;167;20;1900-01-01 06:30:00
78806;la sagrera-meridiana;BARCELONA;07:00 - 07:30;527;405;20;1900-01-01 07:00:00
78806;la sagrera-meridiana;BARCELONA;07:30 - 08:00;301;524;20;1900-01-01 07:30:00
78806;la sagrera-meridiana;BARCELONA;08:00 - 08:30;550;636;20;1900-01-01 08:00:00
78806;la sagrera-meridiana;BARCELONA;08:30 - 09:00;501;721;20;1900-01-01 08:30:00
78806;la sagrera-meridiana;BARCELONA;09:00 - 09:30;271;441;20;1900-01-01 09:00:00
78806;la sagrera-meridiana;BARCELONA;09:30 - 10:00;199;297;20;1900-01-01 09:30:00
78806;la sagrera-meridiana;BARCELONA;10:00 - 10:30;116;190;20;1900-01-01 10:00:00
78806;la sagrera-meridiana;BARCELONA;10:30 - 11:00;72;89;20;1900-01-01 10:30:00
78806;la sagrera-meridiana;BARCELONA;11:00 - 11:30;150;167;20;1900-01-01 11:00:00
78806;la sagrera-meridiana;BARCELONA;11:30 - 12:00;147;115;20;1900-01-01 11:30:00
78806;la sagrera-meridiana;BARCELONA;12:00 - 12:30;131;102;20;1900-01-01 12:00:00
78806;la sagrera-meridiana;BARCELONA;12:30 - 13:00;158;179;20;1900-01-01 12:30:00
78806;la sagrera-meridiana;BARCELONA;13:00 - 13:30;248;167;20;1900-01-01 13:00:00
78806;la sagrera-meridiana;BARCELONA;13:30 - 14:00;253;173;20;1900-01-01 13:30:00
78806;la sagrera-meridiana;BARCELONA;14:00 - 14:30;335;215;20;1900-01-01 14:00:00
78806;la sagrera-meridiana;BARCELONA;14:30 - 15:00;345;280;20;1900-01-01 14:30:00
78806;la sagrera-meridiana;BARCELONA;15:00 - 15:30;348;239;20;1900-01-01 15:00:00
78806;la sagrera-meridiana;BARCELONA;15:30 - 16:00;158;168;20;1900-01-01 15:30:00
78806;la sagrera-meridiana;BARCELONA;16:00 - 16:30;354;170;20;1900-01-01 16:00:00
78806;la sagrera-meridiana;BARCELONA;16:30 - 17:00;210;123;20;1900-01-01 16:30:00
78806;la sagrera-meridiana;BARCELONA;17:00 - 17:30;201;109;20;1900-01-01 17:00:00
78806;la sagrera-meridiana;BARCELONA;17:30 - 18:00;400;239;20;1900-01-01 17:30:00
78806;la sagrera-meridiana;BARCELONA;18:00 - 18:30;390;228;20;1900-01-01 18:00:00
78806;la sagrera-meridiana;BARCELONA;18:30 - 19:00;498;356;20;1900-01-01 18:30:00
78806;la sagrera-meridiana;BARCELONA;19:00 - 19:30;268;175;20;1900-01-01 19:00:00
78806;la sagrera-meridiana;BARCELONA;19:30 - 20:00;326;263;20;1900-01-01 19:30:00
78806;la sagrera-meridiana;BARCELONA;20:00 - 20:30;349;189;20;1900-01-01 20:00:00
78806;la sagrera-meridiana;BARCELONA;20:30 - 21:00;263;123;20;1900-01-01 20:30:00
78806;la sagrera-meridiana;BARCELONA;21:00 - 21:30;209;74;20;1900-01-01 21:00:00
78806;la sagrera-meridiana;BARCELONA;21:30 - 22:00;191;98;20;1900-01-01 21:30:00
78806;la sagrera-meridiana;BARCELONA;22:00 - 22:30;29;21;20;1900-01-01 22:00:00
78806;la sagrera-meridiana;BARCELONA;22:30 - 23:00;56;53;20;1900-01-01 22:30:00
78806;la sagrera-meridiana;BARCELONA;23:00 - 23:30;18;24;20;1900-01-01 23:00:00
78806;la sagrera-meridiana;BARCELONA;23:30 - 00:00;39;23;20;1900-01-01 23:30:00
78801;torre del baro;BARCELONA;00:00 - 00:30;3;21;21;1900-01-01 00:00:00
78801;torre del baro;BARCELONA;05:00 - 05:30;61;6;21;1900-01-01 05:00:00
78801;torre del baro;BARCELONA;05:30 - 06:00;34;2;21;1900-01-01 05:30:00
78801;torre del baro;BARCELONA;06:00 - 06:30;67;14;21;1900-01-01 06:00:00
78801;torre del baro;BARCELONA;06:30 - 07:00;144;23;21;1900-01-01 06:30:00
78801;torre del baro;BARCELONA;07:00 - 07:30;301;48;21;1900-01-01 07:00:00
78801;torre del baro;BARCELONA;07:30 - 08:00;302;88;21;1900-01-01 07:30:00
78801;torre del baro;BARCELONA;08:00 - 08:30;387;135;21;1900-01-01 08:00:00
78801;torre del baro;BARCELONA;08:30 - 09:00;207;41;21;1900-01-01 08:30:00
78801;torre del baro;BARCELONA;09:00 - 09:30;178;95;21;1900-01-01 09:00:00
78801;torre del baro;BARCELONA;09:30 - 10:00;168;75;21;1900-01-01 09:30:00
78801;torre del baro;BARCELONA;10:00 - 10:30;118;55;21;1900-01-01 10:00:00
78801;torre del baro;BARCELONA;10:30 - 11:00;80;57;21;1900-01-01 10:30:00
78801;torre del baro;BARCELONA;11:00 - 11:30;112;60;21;1900-01-01 11:00:00
78801;torre del baro;BARCELONA;11:30 - 12:00;65;45;21;1900-01-01 11:30:00
78801;torre del baro;BARCELONA;12:00 - 12:30;88;59;21;1900-01-01 12:00:00
78801;torre del baro;BARCELONA;12:30 - 13:00;63;82;21;1900-01-01 12:30:00
78801;torre del baro;BARCELONA;13:00 - 13:30;100;96;21;1900-01-01 13:00:00
78801;torre del baro;BARCELONA;13:30 - 14:00;84;129;21;1900-01-01 13:30:00
78801;torre del baro;BARCELONA;14:00 - 14:30;133;123;21;1900-01-01 14:00:00
78801;torre del baro;BARCELONA;14:30 - 15:00;184;158;21;1900-01-01 14:30:00
78801;torre del baro;BARCELONA;15:00 - 15:30;46;113;21;1900-01-01 15:00:00
78801;torre del baro;BARCELONA;15:30 - 16:00;113;116;21;1900-01-01 15:30:00
78801;torre del baro;BARCELONA;16:00 - 16:30;132;103;21;1900-01-01 16:00:00
78801;torre del baro;BARCELONA;16:30 - 17:00;129;99;21;1900-01-01 16:30:00
78801;torre del baro;BARCELONA;17:00 - 17:30;124;144;21;1900-01-01 17:00:00
78801;torre del baro;BARCELONA;17:30 - 18:00;92;100;21;1900-01-01 17:30:00
78801;torre del baro;BARCELONA;18:00 - 18:30;120;172;21;1900-01-01 18:00:00
78801;torre del baro;BARCELONA;18:30 - 19:00;88;221;21;1900-01-01 18:30:00
78801;torre del baro;BARCELONA;19:00 - 19:30;70;153;21;1900-01-01 19:00:00
78801;torre del baro;BARCELONA;19:30 - 20:00;141;99;21;1900-01-01 19:30:00
78801;torre del baro;BARCELONA;20:00 - 20:30;103;174;21;1900-01-01 20:00:00
78801;torre del baro;BARCELONA;20:30 - 21:00;98;237;21;1900-01-01 20:30:00
78801;torre del baro;BARCELONA;21:00 - 21:30;41;138;21;1900-01-01 21:00:00
78801;torre del baro;BARCELONA;21:30 - 22:00;51;89;21;1900-01-01 21:30:00
78801;torre del baro;BARCELONA;22:00 - 22:30;33;68;21;1900-01-01 22:00:00
78801;torre del baro;BARCELONA;22:30 - 23:00;14;81;21;1900-01-01 22:30:00
78801;torre del baro;BARCELONA;23:00 - 23:30;6;21;21;1900-01-01 23:00:00
78801;torre del baro;BARCELONA;23:30 - 00:00;10;34;21;1900-01-01 23:30:00
78800;montcada-bifurcacio;BARCELONA;00:00 - 00:30;4;7;22;1900-01-01 00:00:00
78800;montcada-bifurcacio;BARCELONA;05:00 - 05:30;18;3;22;1900-01-01 05:00:00
78800;montcada-bifurcacio;BARCELONA;05:30 - 06:00;10;6;22;1900-01-01 05:30:00
78800;montcada-bifurcacio;BARCELONA;06:00 - 06:30;33;12;22;1900-01-01 06:00:00
78800;montcada-bifurcacio;BARCELONA;06:30 - 07:00;55;18;22;1900-01-01 06:30:00
78800;montcada-bifurcacio;BARCELONA;07:00 - 07:30;126;61;22;1900-01-01 07:00:00
78800;montcada-bifurcacio;BARCELONA;07:30 - 08:00;107;46;22;1900-01-01 07:30:00
78800;montcada-bifurcacio;BARCELONA;08:00 - 08:30;151;48;22;1900-01-01 08:00:00
78800;montcada-bifurcacio;BARCELONA;08:30 - 09:00;89;28;22;1900-01-01 08:30:00
78800;montcada-bifurcacio;BARCELONA;09:00 - 09:30;113;50;22;1900-01-01 09:00:00
78800;montcada-bifurcacio;BARCELONA;09:30 - 10:00;30;9;22;1900-01-01 09:30:00
78800;montcada-bifurcacio;BARCELONA;10:00 - 10:30;50;38;22;1900-01-01 10:00:00
78800;montcada-bifurcacio;BARCELONA;10:30 - 11:00;44;11;22;1900-01-01 10:30:00
78800;montcada-bifurcacio;BARCELONA;11:00 - 11:30;58;32;22;1900-01-01 11:00:00
78800;montcada-bifurcacio;BARCELONA;11:30 - 12:00;31;21;22;1900-01-01 11:30:00
78800;montcada-bifurcacio;BARCELONA;12:00 - 12:30;42;39;22;1900-01-01 12:00:00
78800;montcada-bifurcacio;BARCELONA;12:30 - 13:00;16;27;22;1900-01-01 12:30:00
78800;montcada-bifurcacio;BARCELONA;13:00 - 13:30;51;61;22;1900-01-01 13:00:00
78800;montcada-bifurcacio;BARCELONA;13:30 - 14:00;34;43;22;1900-01-01 13:30:00
78800;montcada-bifurcacio;BARCELONA;14:00 - 14:30;55;79;22;1900-01-01 14:00:00
78800;montcada-bifurcacio;BARCELONA;14:30 - 15:00;62;91;22;1900-01-01 14:30:00
78800;montcada-bifurcacio;BARCELONA;15:00 - 15:30;29;44;22;1900-01-01 15:00:00
78800;montcada-bifurcacio;BARCELONA;15:30 - 16:00;57;63;22;1900-01-01 15:30:00
78800;montcada-bifurcacio;BARCELONA;16:00 - 16:30;63;47;22;1900-01-01 16:00:00
78800;montcada-bifurcacio;BARCELONA;16:30 - 17:00;23;41;22;1900-01-01 16:30:00
78800;montcada-bifurcacio;BARCELONA;17:00 - 17:30;53;54;22;1900-01-01 17:00:00
78800;montcada-bifurcacio;BARCELONA;17:30 - 18:00;49;77;22;1900-01-01 17:30:00
78800;montcada-bifurcacio;BARCELONA;18:00 - 18:30;56;84;22;1900-01-01 18:00:00
78800;montcada-bifurcacio;BARCELONA;18:30 - 19:00;36;78;22;1900-01-01 18:30:00
78800;montcada-bifurcacio;BARCELONA;19:00 - 19:30;22;41;22;1900-01-01 19:00:00
78800;montcada-bifurcacio;BARCELONA;19:30 - 20:00;22;51;22;1900-01-01 19:30:00
78800;montcada-bifurcacio;BARCELONA;20:00 - 20:30;24;64;22;1900-01-01 20:00:00
78800;montcada-bifurcacio;BARCELONA;20:30 - 21:00;23;78;22;1900-01-01 20:30:00
78800;montcada-bifurcacio;BARCELONA;21:00 - 21:30;27;72;22;1900-01-01 21:00:00
78800;montcada-bifurcacio;BARCELONA;21:30 - 22:00;17;27;22;1900-01-01 21:30:00
78800;montcada-bifurcacio;BARCELONA;22:00 - 22:30;13;34;22;1900-01-01 22:00:00
78800;montcada-bifurcacio;BARCELONA;22:30 - 23:00;15;32;22;1900-01-01 22:30:00
78800;montcada-bifurcacio;BARCELONA;23:00 - 23:30;3;6;22;1900-01-01 23:00:00
78800;montcada-bifurcacio;BARCELONA;23:30 - 00:00;2;13;22;1900-01-01 23:30:00
78708;montcada i reixac-manresa;BARCELONA;00:00 - 00:30;1;1;23;1900-01-01 00:00:00
78708;montcada i reixac-manresa;BARCELONA;05:00 - 05:30;12;6;23;1900-01-01 05:00:00
78708;montcada i reixac-manresa;BARCELONA;05:30 - 06:00;5;2;23;1900-01-01 05:30:00
78708;montcada i reixac-manresa;BARCELONA;06:00 - 06:30;39;28;23;1900-01-01 06:00:00
78708;montcada i reixac-manresa;BARCELONA;06:30 - 07:00;71;49;23;1900-01-01 06:30:00
78708;montcada i reixac-manresa;BARCELONA;07:00 - 07:30;163;78;23;1900-01-01 07:00:00
78708;montcada i reixac-manresa;BARCELONA;07:30 - 08:00;123;84;23;1900-01-01 07:30:00
78708;montcada i reixac-manresa;BARCELONA;08:00 - 08:30;107;94;23;1900-01-01 08:00:00
